,Target,Score,Interaction,Expression
RP11-39K24.14,False,,False,0.6942446043165468
RP11-39K24.4,False,,False,0.1474820143884892
RP11-39M21.2,False,,False,0.007194244604316547
RP11-3B12.2,False,,False,0.0035971223021582736
RP11-3B12.3,False,,False,0.007194244604316547
RP11-3B7.1,False,,True,0.10071942446043165
RP11-3D23.1,False,,False,1.669064748201439
RP11-3D4.3,False,,False,0.1366906474820144
RP11-3G20.1,False,,False,0.0035971223021582736
RP11-3G21.1,False,,False,0.0035971223021582736
RP11-3J1.1,False,,True,0.025179856115107913
RP11-3J10.7,False,,False,0.7697841726618705
RP11-3J11.1,False,,False,0.007194244604316547
RP11-3K16.1,False,,False,0.0683453237410072
RP11-3K16.2,False,,False,0.007194244604316547
RP11-3K24.1,False,,False,0.01079136690647482
RP11-3K24.3,False,,True,0.14028776978417265
RP11-3L10.2,False,,False,0.007194244604316547
RP11-3L10.3,False,,False,0.10431654676258993
RP11-3L21.2,False,,False,0.20863309352517986
RP11-3M1.1,False,,False,0.02158273381294964
RP11-3N2.5,False,,False,0.0035971223021582736
RP11-3N2.9,False,,False,0.02877697841726619
RP11-3P17.4,False,,True,0.025179856115107913
RP11-3P17.5,False,,False,0.24100719424460432
RP11-400D2.2,False,,False,0.007194244604316547
RP11-400F19.12,False,,False,0.0035971223021582736
RP11-400F19.6,False,,False,0.050359712230215826
RP11-400K9.1,False,,False,0.1223021582733813
RP11-400K9.2,False,,False,0.0035971223021582736
RP11-400K9.4,False,,False,0.06115107913669065
RP11-400N13.1,False,,False,0.0035971223021582736
RP11-400N13.2,False,,False,0.0035971223021582736
RP11-400N13.3,False,,False,0.1223021582733813
RP11-401E14.2,False,,False,0.0035971223021582736
RP11-401E5.2,False,,False,0.007194244604316547
RP11-401E9.3,False,,False,0.03597122302158273
RP11-401G5.1,False,,False,0.0035971223021582736
RP11-401I19.1,False,,False,0.0035971223021582736
RP11-401L13.4,False,,False,17.848920863309353
RP11-401N18.1,False,,False,0.007194244604316547
RP11-401O9.3,False,,False,0.025179856115107913
RP11-401P9.1,False,,False,0.0035971223021582736
RP11-401P9.4,False,,False,0.01079136690647482
RP11-401P9.6,False,,False,0.050359712230215826
RP11-401P9.7,False,,False,0.2805755395683453
RP11-402C9.1,False,,False,0.0035971223021582736
RP11-402G3.6,False,,False,0.0035971223021582736
RP11-402J6.3,False,,False,1.579136690647482
RP11-402K9.1,False,,False,0.0539568345323741
RP11-402L1.4,False,,False,0.01079136690647482
RP11-402L5.2,False,,False,0.0035971223021582736
RP11-403A3.1,False,,False,0.0683453237410072
RP11-403B2.10,False,,False,0.0035971223021582736
RP11-403B2.7,False,,False,0.007194244604316547
RP11-403I13.4,False,,False,0.0035971223021582736
RP11-403I13.5,False,,False,0.06474820143884892
RP11-403I13.7,False,,False,2.179856115107914
RP11-403I13.8,False,,False,3.1690647482014387
RP11-403P13.1,False,,True,0.014388489208633094
RP11-403P14.1,False,,False,1.7302158273381294
RP11-403P17.4,False,,False,0.08633093525179857
RP11-403P17.6,False,,False,0.046762589928057555
RP11-404E12.1,False,,False,0.01079136690647482
RP11-404F10.2,False,,False,0.03237410071942446
RP11-404G16.2,False,,False,0.007194244604316547
RP11-404K5.1,False,,False,0.0035971223021582736
RP11-404K5.2,False,,False,0.6115107913669064
RP11-404O13.4,False,,False,0.025179856115107913
RP11-404O13.5,False,,False,0.007194244604316547
RP11-404P21.6,False,,False,0.007194244604316547
RP11-404P21.9,False,,False,0.16546762589928057
RP11-405A12.1,False,,False,1.6474820143884892
RP11-405F3.2,False,,True,0.014388489208633094
RP11-405L18.4,False,,False,0.03237410071942446
RP11-405M12.3,False,,False,0.0035971223021582736
RP11-405P11.1,False,,False,0.0035971223021582736
RP11-406A9.2,False,,False,0.0035971223021582736
RP11-406H23.2,False,,False,0.19424460431654678
RP11-406H23.5,False,,False,0.01079136690647482
RP11-406O16.1,False,,False,0.02158273381294964
RP11-407A16.1,False,,False,0.0035971223021582736
RP11-407A16.3,False,,False,0.0035971223021582736
RP11-407B7.1,False,,False,0.01079136690647482
RP11-407G23.2,False,,False,0.025179856115107913
RP11-407N17.2,False,,False,0.0035971223021582736
RP11-407N17.4,False,,False,0.49280575539568344
RP11-407N17.5,False,,False,0.014388489208633094
RP11-407N17.6,False,,False,3.579136690647482
RP11-407P15.1,False,,False,0.0035971223021582736
RP11-407P15.2,False,,False,0.007194244604316547
RP11-407P18.1,False,,False,0.0035971223021582736
RP11-407P2.1,False,,False,2.827338129496403
RP11-408A13.3,False,,False,0.07913669064748201
RP11-408A13.4,False,,False,0.2014388489208633
RP11-408B11.2,False,,False,0.014388489208633094
RP11-408H1.3,False,,False,0.014388489208633094
RP11-408N14.1,False,,False,0.0035971223021582736
RP11-408P14.1,False,,False,76.70143884892086
RP11-409C19.2,False,,True,0.5431654676258992
RP11-409K15.1,False,,False,0.017985611510791366
RP11-409O11.3,False,,False,0.014388489208633094
RP11-40B20.1,False,,False,0.0035971223021582736
RP11-40C6.2,False,,False,25.6294964028777
RP11-40E6.1,False,,False,0.0035971223021582736
RP11-40E6.2,False,,False,0.0539568345323741
RP11-40F6.1,False,,False,0.03237410071942446
RP11-40H20.4,False,,False,0.0035971223021582736
RP11-410C4.1,False,,False,0.0035971223021582736
RP11-410C4.5,False,,False,0.007194244604316547
RP11-410D17.2,False,,False,0.0035971223021582736
RP11-410E4.1,False,,False,0.02158273381294964
RP11-410L14.1,False,,False,0.0683453237410072
RP11-410L14.2,False,,False,2.352517985611511
RP11-411A19.5,False,,False,0.0035971223021582736
RP11-411B10.8,False,,False,0.007194244604316547
RP11-411G2.1,False,,False,0.014388489208633094
RP11-411G7.2,False,,False,0.007194244604316547
RP11-411K7.1,False,,False,0.0035971223021582736
RP11-412B14.2,False,,False,0.09352517985611511
RP11-412D9.4,False,,True,0.5
RP11-412H8.2,False,,False,0.017985611510791366
RP11-412H9.2,False,,False,0.0035971223021582736
RP11-413E1.2,False,,False,0.0539568345323741
RP11-413H22.2,False,,False,0.01079136690647482
RP11-413N13.1,False,,False,0.01079136690647482
RP11-413P11.1,False,,False,0.007194244604316547
RP11-414H23.2,False,,False,0.0035971223021582736
RP11-415F23.2,False,,False,0.02158273381294964
RP11-415F23.3,False,,False,0.08992805755395683
RP11-415F23.4,False,,False,0.2158273381294964
RP11-415H23.4,False,,False,0.0035971223021582736
RP11-415I12.2,False,,False,0.007194244604316547
RP11-415J8.3,False,,True,0.8129496402877698
RP11-415J8.5,False,,False,0.08633093525179857
RP11-415K20.1,False,,False,0.025179856115107913
RP11-415K20.2,False,,False,0.007194244604316547
RP11-416H1.1,False,,False,0.014388489208633094
RP11-416H1.2,False,,False,0.0035971223021582736
RP11-416I2.1,False,,False,0.0035971223021582736
RP11-416L21.1,False,,False,0.01079136690647482
RP11-416L21.2,False,,False,0.03597122302158273
RP11-416N13.1,False,,True,0.07553956834532374
RP11-416N2.3,False,,False,0.0035971223021582736
RP11-416N2.4,False,,False,0.014388489208633094
RP11-417B4.2,False,,False,0.0035971223021582736
RP11-417B4.3,False,,False,0.08273381294964029
RP11-417D4.1,False,,False,0.03237410071942446
RP11-417E7.1,False,,False,4.683453237410072
RP11-417E7.2,False,,False,0.07913669064748201
RP11-417F21.1,False,,False,0.03237410071942446
RP11-417J1.7,False,,False,0.0035971223021582736
RP11-417L14.1,False,,False,1.2553956834532374
RP11-417L19.5,False,,False,0.21223021582733814
RP11-417L19.6,False,,False,0.6079136690647482
RP11-418J17.1,False,,False,0.9460431654676259
RP11-419C19.2,False,,False,0.007194244604316547
RP11-419C19.3,False,,False,0.0035971223021582736
RP11-419L20.2,False,,False,0.07553956834532374
RP11-419M24.1,False,,False,0.007194244604316547
RP11-419M24.4,False,,False,0.007194244604316547
RP11-419M24.5,False,,False,0.7553956834532374
RP11-419N10.5,False,,False,0.02158273381294964
RP11-41L14.1,False,,False,0.0035971223021582736
RP11-41O4.1,False,,False,0.025179856115107913
RP11-41O4.2,False,,True,0.014388489208633094
RP11-420A21.1,False,,False,0.0035971223021582736
RP11-420A23.1,False,,False,0.10431654676258993
RP11-420B22.1,False,,False,0.0035971223021582736
RP11-420H19.1,False,,False,0.02877697841726619
RP11-420H19.3,False,,False,0.025179856115107913
RP11-420J11.1,False,,False,0.23381294964028776
RP11-420K10.1,False,,False,0.0035971223021582736
RP11-420K14.1,False,,False,0.0035971223021582736
RP11-420K14.6,False,,False,0.12589928057553956
RP11-420L9.5,False,,False,1.014388489208633
RP11-420O16.1,False,,False,0.007194244604316547
RP11-420O16.2,False,,False,0.2841726618705036
RP11-421E14.2,False,,False,0.44244604316546765
RP11-421F16.3,False,,False,1.8633093525179856
RP11-421L21.2,False,,False,0.046762589928057555
RP11-421L21.3,False,,False,0.7985611510791367
RP11-421N8.1,False,,False,5.823741007194244
RP11-422J15.1,False,,False,0.025179856115107913
RP11-422P24.10,False,,False,0.01079136690647482
RP11-422P24.11,False,,False,0.12589928057553956
RP11-422P24.12,False,,False,0.01079136690647482
RP11-422P24.9,False,,False,17.51798561151079
RP11-423C15.3,False,,True,0.2302158273381295
RP11-423E7.1,False,,False,0.025179856115107913
RP11-423E7.2,False,,False,0.02877697841726619
RP11-423F24.3,False,,False,0.1906474820143885
RP11-423G4.10,False,,False,0.08992805755395683
RP11-423H2.1,False,,False,6.874100719424461
RP11-423H2.3,False,,True,0.32014388489208634
RP11-423P10.2,False,,False,0.3237410071942446
RP11-424C20.2,False,,False,1.8381294964028776
RP11-424E7.3,False,,False,0.007194244604316547
RP11-424E7.6,False,,False,0.0035971223021582736
RP11-424G14.1,False,,False,0.01079136690647482
RP11-424I19.1,False,,False,0.01079136690647482
RP11-424I19.2,False,,False,0.02877697841726619
RP11-424I3.1,False,,False,0.0035971223021582736
RP11-424M22.1,False,,False,0.0035971223021582736
RP11-424M24.3,False,,False,0.08992805755395683
RP11-424N24.2,False,,False,0.050359712230215826
RP11-425D10.10,False,,False,0.16546762589928057
RP11-425D17.2,False,,False,0.025179856115107913
RP11-425L10.1,False,,False,221.06474820143885
RP11-425M5.7,False,,False,0.08992805755395683
RP11-426A6.5,False,,False,0.014388489208633094
RP11-426C22.1,False,,False,0.007194244604316547
RP11-426C22.5,False,,True,0.04316546762589928
RP11-426C22.6,False,,False,0.0035971223021582736
RP11-426C22.8,False,,False,0.017985611510791366
RP11-426J5.1,False,,False,0.0035971223021582736
RP11-426J5.3,False,,False,0.08992805755395683
RP11-426K3.1,False,,False,0.0035971223021582736
RP11-426L16.10,False,,False,0.0035971223021582736
RP11-426L16.3,False,,False,2.129496402877698
RP11-427G18.1,False,,False,0.02158273381294964
RP11-427J23.1,False,,False,0.017985611510791366
RP11-427L15.2,False,,False,0.26618705035971224
RP11-428F18.2,False,,False,0.0035971223021582736
RP11-428G5.1,False,,False,0.03237410071942446
RP11-428G5.2,False,,False,0.10431654676258993
RP11-428G5.7,False,,False,0.0035971223021582736
RP11-428I12.1,False,,False,0.0035971223021582736
RP11-428J1.2,False,,False,0.02877697841726619
RP11-428J1.4,False,,False,0.24820143884892087
RP11-428J1.5,False,,True,0.4784172661870504
RP11-428K3.1,False,,False,0.014388489208633094
RP11-428L21.2,False,,False,0.08273381294964029
RP11-428L9.1,False,,False,0.0035971223021582736
RP11-428L9.2,False,,False,0.007194244604316547
RP11-428O18.6,False,,False,0.014388489208633094
RP11-428P16.2,False,,True,0.09352517985611511
RP11-428P16.3,False,,True,0.02877697841726619
RP11-429A20.2,False,,False,0.01079136690647482
RP11-429A20.4,False,,False,0.017985611510791366
RP11-429B14.1,False,,False,0.1223021582733813
RP11-429D19.1,False,,False,0.014388489208633094
RP11-429E11.3,False,,False,0.02158273381294964
RP11-429J17.2,False,,False,0.04316546762589928
RP11-429P3.2,False,,False,0.08273381294964029
RP11-429P3.5,False,,False,0.03237410071942446
RP11-429P3.8,False,,False,0.0035971223021582736
RP11-42D20.1,False,,False,0.050359712230215826
RP11-42F12.1,False,,False,0.007194244604316547
RP11-42L13.3,False,,False,0.0035971223021582736
RP11-42O15.2,False,,False,0.0035971223021582736
RP11-42O15.3,False,,False,0.0035971223021582736
RP11-430C1.1,False,,False,0.014388489208633094
RP11-430C1.2,False,,False,3.0575539568345325
RP11-430C7.2,False,,False,0.03237410071942446
RP11-430C7.4,False,,False,0.0035971223021582736
RP11-430G17.3,False,,False,0.0035971223021582736
RP11-430H10.1,False,,False,0.014388489208633094
RP11-430H10.2,False,,False,0.014388489208633094
RP11-430H12.2,False,,False,0.007194244604316547
RP11-430L16.1,False,,False,0.0035971223021582736
RP11-430L17.1,False,,False,3.435251798561151
RP11-431J24.2,False,,False,0.025179856115107913
RP11-431K24.1,False,,False,0.0035971223021582736
RP11-431K24.2,False,,False,0.03237410071942446
RP11-431K24.4,False,,False,0.0035971223021582736
RP11-431M3.1,False,,False,0.0035971223021582736
RP11-431M7.3,False,,False,0.0035971223021582736
RP11-432B6.1,False,,False,0.0035971223021582736
RP11-432F4.2,False,,False,0.039568345323741004
RP11-432I13.5,False,,False,0.01079136690647482
RP11-432I5.2,False,,False,0.014388489208633094
RP11-432I5.8,False,,False,0.050359712230215826
RP11-432J22.2,False,,False,0.2949640287769784
RP11-432J24.2,False,,False,0.07913669064748201
RP11-432J3.4,False,,False,0.025179856115107913
RP11-432J9.3,False,,False,0.014388489208633094
RP11-432M24.4,False,,False,0.0035971223021582736
RP11-432M8.11,False,,False,0.0035971223021582736
RP11-432M8.3,False,,False,0.0035971223021582736
RP11-433J20.1,False,,True,0.046762589928057555
RP11-433J20.2,False,,False,0.0035971223021582736
RP11-433J22.3,False,,False,0.0035971223021582736
RP11-433P17.2,False,,False,0.01079136690647482
RP11-433P17.3,False,,False,0.0035971223021582736
RP11-434B12.1,False,,False,0.007194244604316547
RP11-434D2.11,False,,False,0.0035971223021582736
RP11-434D2.9,False,,False,0.14388489208633093
RP11-434D9.1,False,,False,0.007194244604316547
RP11-434E6.2,False,,False,0.01079136690647482
RP11-434E6.4,False,,True,0.13309352517985612
RP11-434H14.1,False,,False,0.0035971223021582736
RP11-434H6.2,False,,False,0.04316546762589928
RP11-434H6.7,False,,False,0.29856115107913667
RP11-434J24.2,False,,False,0.07913669064748201
RP11-434J24.3,False,,False,0.0035971223021582736
RP11-434O22.1,False,,False,9.352517985611511
RP11-435D7.3,False,,False,0.0035971223021582736
RP11-435F13.2,False,,False,0.6474820143884892
RP11-435F17.1,False,,False,0.9424460431654677
RP11-435F17.3,False,,True,1.435251798561151
RP11-435I10.5,False,,False,0.2805755395683453
RP11-435O11.5,False,,False,0.0035971223021582736
RP11-435O5.4,False,,False,0.0035971223021582736
RP11-435O5.5,False,,False,0.0683453237410072
RP11-436A7.1,False,,False,0.0035971223021582736
RP11-436D23.1,False,,False,0.014388489208633094
RP11-436F23.1,False,,False,0.02158273381294964
RP11-436H11.1,False,,False,34.406474820143885
RP11-436I24.1,False,,False,0.017985611510791366
RP11-436K8.1,False,,False,0.0035971223021582736
RP11-436M15.1,False,,False,0.0035971223021582736
RP11-436M15.3,False,,False,0.014388489208633094
RP11-437B10.1,False,,False,0.13309352517985612
RP11-437J19.1,False,,False,0.10431654676258993
RP11-437J2.3,False,,True,0.014388489208633094
RP11-438B23.2,False,,False,0.017985611510791366
RP11-438C19.1,False,,False,0.0035971223021582736
RP11-438D14.2,False,,False,0.0035971223021582736
RP11-438D14.3,False,,False,0.0035971223021582736
RP11-438D8.2,False,,False,0.32014388489208634
RP11-438E8.2,False,,False,0.0035971223021582736
RP11-438L19.1,False,,False,0.20863309352517986
RP11-438L7.3,False,,False,0.21223021582733814
RP11-438N5.2,False,,False,0.007194244604316547
RP11-438P9.1,False,,True,0.014388489208633094
RP11-438P9.2,False,,False,0.0035971223021582736
RP11-439A17.10,False,,False,0.0035971223021582736
RP11-439A17.4,False,,False,0.29856115107913667
RP11-439A17.5,False,,False,0.26618705035971224
RP11-439E19.10,False,,False,0.014388489208633094
RP11-439E19.6,False,,False,0.0035971223021582736
RP11-439E19.9,False,,False,0.2517985611510791
RP11-439L18.2,False,,False,0.007194244604316547
RP11-439L8.2,False,,False,0.014388489208633094
RP11-43A14.2,False,,False,0.0035971223021582736
RP11-43D4.2,False,,False,0.27697841726618705
RP11-43D4.3,False,,False,0.0035971223021582736
RP11-43F13.1,False,,False,1.1726618705035972
RP11-43F13.3,False,,False,0.0035971223021582736
RP11-43N5.1,False,,False,0.06115107913669065
RP11-43P8.2,False,,False,0.0035971223021582736
RP11-440D17.3,False,,True,0.017985611510791366
RP11-440D17.4,False,,False,0.21942446043165467
RP11-440G5.2,False,,False,0.007194244604316547
RP11-440G9.1,False,,False,0.007194244604316547
RP11-440K22.1,False,,False,0.08992805755395683
RP11-440L14.1,False,,False,1.039568345323741
RP11-440L16.1,False,,False,0.0035971223021582736
RP11-441A11.1,False,,False,0.014388489208633094
RP11-441F2.4,False,,False,0.0035971223021582736
RP11-441F2.5,False,,False,0.0035971223021582736
RP11-441O15.3,False,,False,0.14028776978417265
RP11-442G21.2,False,,False,0.007194244604316547
RP11-442J21.2,False,,False,0.48201438848920863
RP11-442N1.1,False,,False,0.0035971223021582736
RP11-442N1.2,False,,False,0.007194244604316547
RP11-442N24__B.1,False,,False,0.2841726618705036
RP11-442O18.2,False,,False,0.0035971223021582736
RP11-443B20.1,False,,False,0.7805755395683454
RP11-443B7.1,False,,True,0.24820143884892087
RP11-443B7.2,False,,False,0.01079136690647482
RP11-443B7.3,False,,False,0.06115107913669065
RP11-443B9.1,False,,False,0.04316546762589928
RP11-443F16.1,False,,False,0.01079136690647482
RP11-443I9.1,False,,False,0.007194244604316547
RP11-443N24.4,False,,False,0.0035971223021582736
RP11-444B24.2,False,,False,0.37050359712230213
RP11-444D3.1,False,,False,0.014388489208633094
RP11-444J21.2,False,,False,0.4676258992805755
RP11-445F12.1,False,,False,0.0035971223021582736
RP11-445J14.1,False,,False,0.0035971223021582736
RP11-445L13__B.3,False,,False,0.014388489208633094
RP11-445N18.3,False,,False,0.21223021582733814
RP11-445P17.5,False,,False,0.03597122302158273
RP11-445P17.8,False,,False,0.007194244604316547
RP11-445P19.3,False,,False,0.3345323741007194
RP11-446E9.1,False,,False,3.197841726618705
RP11-446H18.1,False,,False,0.03237410071942446
RP11-446H18.6,False,,False,0.0035971223021582736
RP11-446J8.1,False,,False,0.007194244604316547
RP11-446N19.1,False,,False,0.1474820143884892
RP11-446P9.1,False,,False,0.01079136690647482
RP11-447D11.3,False,,False,0.06115107913669065
RP11-447H19.1,False,,False,0.07913669064748201
RP11-447H19.3,False,,False,0.014388489208633094
RP11-447H19.4,False,,True,0.03237410071942446
RP11-447M12.3,False,,False,0.007194244604316547
RP11-447M4.1,False,,False,0.01079136690647482
RP11-448A19.1,False,,False,0.5719424460431655
RP11-448G15.3,False,,True,0.49280575539568344
RP11-448G4.2,False,,False,6.985611510791367
RP11-448N11.1,False,,False,0.017985611510791366
RP11-448N11.2,False,,False,0.02158273381294964
RP11-449D8.1,False,,False,0.014388489208633094
RP11-449G16.1,False,,False,0.0683453237410072
RP11-449H3.1,False,,False,0.014388489208633094
RP11-449H3.2,False,,False,0.02158273381294964
RP11-449J10.1,False,,False,0.01079136690647482
RP11-449J3.3,False,,False,0.0035971223021582736
RP11-449L13.2,False,,False,0.0035971223021582736
RP11-449L23.2,False,,False,0.0035971223021582736
RP11-449L23.3,False,,False,0.007194244604316547
RP11-449P15.2,False,,False,0.01079136690647482
RP11-44F14.2,False,,False,0.0035971223021582736
RP11-44F14.5,False,,False,0.0035971223021582736
RP11-44F14.6,False,,False,0.1474820143884892
RP11-44F21.3,False,,False,0.0035971223021582736
RP11-44K6.2,False,,False,0.0035971223021582736
RP11-44K6.3,False,,False,0.0035971223021582736
RP11-44L9.1,False,,False,0.007194244604316547
RP11-44M6.3,False,,False,0.2733812949640288
RP11-44N11.2,False,,False,0.025179856115107913
RP11-44N12.2,False,,False,0.007194244604316547
RP11-44N12.4,False,,False,0.0035971223021582736
RP11-44N12.5,False,,False,0.02158273381294964
RP11-44N17.1,False,,False,0.01079136690647482
RP11-44N17.2,False,,False,0.0035971223021582736
RP11-44N21.3,False,,True,0.0539568345323741
RP11-44N22.3,False,,False,3.118705035971223
RP11-450H6.3,False,,False,0.0035971223021582736
RP11-451B8.1,False,,False,0.0035971223021582736
RP11-451F14.1,False,,False,0.09352517985611511
RP11-451H23.1,False,,False,0.01079136690647482
RP11-451H23.3,False,,False,0.014388489208633094
RP11-451J24.1,False,,True,0.07913669064748201
RP11-451O13.1,False,,False,0.02158273381294964
RP11-451O18.1,False,,False,0.13309352517985612
RP11-452D12.1,False,,False,0.5035971223021583
RP11-452D2.1,False,,False,0.025179856115107913
RP11-452D2.2,False,,False,0.27697841726618705
RP11-452D21.2,False,,False,0.0035971223021582736
RP11-452F19.3,False,,False,1.1906474820143884
RP11-452G18.1,False,,False,0.025179856115107913
RP11-452G18.2,False,,False,5.143884892086331
RP11-452H21.1,False,,False,0.01079136690647482
RP11-452I5.2,False,,False,0.19424460431654678
RP11-452J6.2,False,,False,0.0035971223021582736
RP11-452K12.3,False,,False,0.014388489208633094
RP11-452K12.4,False,,False,0.0035971223021582736
RP11-452K20.1,False,,False,0.0035971223021582736
RP11-452L6.5,False,,True,0.5611510791366906
RP11-452L6.6,False,,False,0.44964028776978415
RP11-452L6.7,False,,True,0.07913669064748201
RP11-452N17.1,False,,False,12.899280575539569
RP11-453A12.1,False,,False,0.02877697841726619
RP11-453D16.1,False,,True,0.02877697841726619
RP11-453D16.2,False,,False,0.08273381294964029
RP11-453E17.3,False,,False,0.007194244604316547
RP11-454E5.4,False,,False,0.32014388489208634
RP11-454F8.2,False,,False,0.014388489208633094
RP11-454F8.3,False,,False,0.0035971223021582736
RP11-454H13.1,False,,False,0.22661870503597123
RP11-454H19.2,False,,False,0.0035971223021582736
RP11-454K7.3,False,,False,0.02158273381294964
RP11-454L9.2,False,,False,0.01079136690647482
RP11-454P7.1,False,,False,0.0035971223021582736
RP11-455B3.1,False,,False,0.014388489208633094
RP11-455F5.3,False,,True,0.5359712230215827
RP11-455G16.1,False,,True,0.16546762589928057
RP11-455I9.1,False,,False,0.0035971223021582736
RP11-455J20.3,False,,False,0.15467625899280577
RP11-455O6.2,False,,False,0.01079136690647482
RP11-455O6.5,False,,False,0.03237410071942446
RP11-455O6.9,False,,False,0.07553956834532374
RP11-456J20.1,False,,False,0.44244604316546765
RP11-456K23.1,False,,False,0.1366906474820144
RP11-456O19.2,False,,False,0.014388489208633094
RP11-456P18.2,False,,False,0.01079136690647482
RP11-457I16.4,False,,False,0.0035971223021582736
RP11-457K10.1,False,,False,0.0035971223021582736
RP11-457K10.2,False,,False,0.08273381294964029
RP11-457M11.5,False,,True,0.16546762589928057
RP11-457M11.7,False,,False,0.0035971223021582736
RP11-457P14.5,False,,False,0.0035971223021582736
RP11-458D21.1,False,,False,0.26618705035971224
RP11-458F8.3,False,,False,0.5719424460431655
RP11-458F8.4,False,,False,0.21223021582733814
RP11-458I7.1,False,,False,0.0035971223021582736
RP11-458J1.1,False,,False,0.08992805755395683
RP11-459A10.1,False,,False,1.3237410071942446
RP11-459D20.1,False,,False,0.007194244604316547
RP11-459D22.1,False,,False,0.0035971223021582736
RP11-459E5.1,False,,False,0.007194244604316547
RP11-459F1.2,False,,False,0.01079136690647482
RP11-459F6.3,False,,False,0.007194244604316547
RP11-459J23.1,False,,False,0.01079136690647482
RP11-459O1.2,False,,False,0.0035971223021582736
RP11-459O16.8,False,,False,0.04316546762589928
RP11-45A17.2,False,,False,0.1474820143884892
RP11-45A17.3,False,,False,0.007194244604316547
RP11-45D17.1,False,,False,0.0035971223021582736
RP11-45F15.1,False,,False,0.06115107913669065
RP11-45H22.1,False,,False,0.039568345323741004
RP11-45J1.1,False,,False,0.1366906474820144
RP11-45L9.1,False,,False,0.025179856115107913
RP11-45M22.2,False,,False,0.007194244604316547
RP11-45M22.3,False,,False,0.014388489208633094
RP11-45M22.5,False,,False,0.03237410071942446
RP11-45P15.2,False,,False,0.03597122302158273
RP11-45P15.4,False,,False,0.19424460431654678
RP11-45P22.2,False,,False,0.0035971223021582736
RP11-460H9.1,False,,False,0.0035971223021582736
RP11-460I13.2,False,,False,0.0035971223021582736
RP11-460I13.6,False,,False,0.0035971223021582736
RP11-461F11.2,False,,False,0.039568345323741004
RP11-461F11.3,False,,False,0.06115107913669065
RP11-461F16.3,False,,False,0.03237410071942446
RP11-461G12.2,False,,False,0.4460431654676259
RP11-461H3.2,False,,False,0.0035971223021582736
RP11-461L13.4,False,,False,0.09352517985611511
RP11-461O7.1,False,,False,0.06115107913669065
RP11-462B18.1,False,,False,0.0035971223021582736
RP11-462G12.1,False,,False,0.33093525179856115
RP11-462L8.1,False,,False,8.989208633093526
RP11-462L8.2,False,,False,0.07194244604316546
RP11-462P6.1,False,,False,0.04316546762589928
RP11-463C14.1,False,,False,0.0035971223021582736
RP11-463C8.5,False,,False,0.02158273381294964
RP11-463C8.7,False,,False,0.0035971223021582736
RP11-463H24.1,False,,False,0.08633093525179857
RP11-463I20.2,False,,False,0.0035971223021582736
RP11-463I20.4,False,,False,0.18345323741007194
RP11-463J10.2,False,,False,0.0035971223021582736
RP11-463J17.2,False,,False,0.17266187050359713
RP11-463J7.2,False,,False,0.0035971223021582736
RP11-463O12.5,False,,False,0.17985611510791366
RP11-463O9.1,False,,False,0.017985611510791366
RP11-463O9.2,False,,False,0.014388489208633094
RP11-463O9.9,False,,False,0.0539568345323741
RP11-464D20.2,False,,False,16.996402877697843
RP11-464D20.6,False,,False,0.15467625899280577
RP11-464F9.20,False,,True,1.1007194244604317
RP11-464F9.22,False,,False,0.08633093525179857
RP11-464I4.1,False,,False,0.01079136690647482
RP11-465B22.3,False,,False,0.07913669064748201
RP11-465B22.8,False,,False,0.0035971223021582736
RP11-465I4.3,False,,False,0.01079136690647482
RP11-465K4.4,False,,False,0.007194244604316547
RP11-465L10.10,False,,False,0.007194244604316547
RP11-465L8.1,False,,False,0.017985611510791366
RP11-465N4.2,False,,False,5.553956834532374
RP11-465N4.4,False,,False,0.007194244604316547
RP11-466A19.1,False,,False,0.050359712230215826
RP11-466A19.6,False,,False,0.0035971223021582736
RP11-466A19.7,False,,False,0.007194244604316547
RP11-466F5.10,False,,False,0.09712230215827339
RP11-466F5.3,False,,True,0.03237410071942446
RP11-466F5.6,False,,False,0.04316546762589928
RP11-466F5.8,False,,False,0.03237410071942446
RP11-466F5.9,False,,False,0.03237410071942446
RP11-466G12.2,False,,True,0.6366906474820144
RP11-466G12.3,False,,False,0.0035971223021582736
RP11-466H18.1,False,,False,277.294964028777
RP11-466J24.1,False,,False,0.007194244604316547
RP11-466L17.1,False,,False,0.046762589928057555
RP11-467C18.1,False,,False,0.01079136690647482
RP11-467D6.1,False,,False,0.33093525179856115
RP11-467H10.1,False,,False,0.5539568345323741
RP11-467I20.3,False,,False,0.3237410071942446
RP11-467I20.6,False,,False,0.0035971223021582736
RP11-467J12.3,False,,False,0.039568345323741004
RP11-467L13.4,False,,False,2.0107913669064748
RP11-467L13.5,False,,False,0.7158273381294964
RP11-467L13.7,False,,False,1.5611510791366907
RP11-467M13.3,False,,False,0.01079136690647482
RP11-467N20.7,False,,False,0.0035971223021582736
RP11-467P22.5,False,,False,0.0035971223021582736
RP11-467P9.1,False,,False,0.12949640287769784
RP11-468D11.1,False,,False,0.0035971223021582736
RP11-468E2.10,False,,False,0.025179856115107913
RP11-468E2.11,False,,False,0.18705035971223022
RP11-468E2.2,False,,False,0.16906474820143885
RP11-468H14.1,False,,False,0.007194244604316547
RP11-468O2.1,False,,False,0.007194244604316547
RP11-469A15.2,False,,False,0.0035971223021582736
RP11-469J4.3,False,,False,0.0035971223021582736
