ensembl_gene_id	external_gene_name	gene_biotype
ENSMUSG00000070047	Fat1	protein_coding
ENSMUSG00000028642	4930538K18Rik	protein_coding
ENSMUSG00000087491	Gm14552	lincRNA
ENSMUSG00000095464	Gm21987	protein_coding
ENSMUSG00000086136	Gm12718	lincRNA
ENSMUSG00000028003	Lrat	protein_coding
ENSMUSG00000085569	Gm12602	processed_transcript
ENSMUSG00000100318	Gm18799	processed_pseudogene
ENSMUSG00000082628	Gm12566	processed_pseudogene
ENSMUSG00000087024	B230119M05Rik	processed_transcript
ENSMUSG00000018168	Ikzf3	protein_coding
ENSMUSG00000014554	Dguok	protein_coding
ENSMUSG00000021546	Hnrnpk	protein_coding
ENSMUSG00000105641	RP24-285G1.2	processed_pseudogene
ENSMUSG00000081584	Gm12716	processed_pseudogene
ENSMUSG00000086273	Rbm46os	antisense
ENSMUSG00000080072	Spin2-ps2	processed_pseudogene
ENSMUSG00000082817	Gm16428	unprocessed_pseudogene
ENSMUSG00000096405	4930474N05Rik	protein_coding
ENSMUSG00000106107	RP23-381G13.3	sense_intronic
ENSMUSG00000087123	Gm6706	processed_pseudogene
ENSMUSG00000087482	Gm12720	processed_transcript
ENSMUSG00000033770	Clcnka	protein_coding
ENSMUSG00000104067	Gm37196	TEC
ENSMUSG00000021109	Hif1a	protein_coding
ENSMUSG00000100926	Gm5329	processed_pseudogene
ENSMUSG00000081919	Gm12399	unprocessed_pseudogene
ENSMUSG00000035325	Sec31a	protein_coding
ENSMUSG00000100410	2310020H05Rik	lincRNA
ENSMUSG00000092618	Btnl6	protein_coding
ENSMUSG00000105107	RP23-214I6.4	TEC
ENSMUSG00000050732	Vamp8	protein_coding
ENSMUSG00000095466	Gm3015	protein_coding
ENSMUSG00000025597	Klhl4	protein_coding
ENSMUSG00000049804	Armcx4	protein_coding
ENSMUSG00000104898	RP23-223I2.3	lincRNA
ENSMUSG00000020617	1700012B07Rik	protein_coding
ENSMUSG00000101530	Gm29259	unprocessed_pseudogene
ENSMUSG00000082952	Gm12507	processed_pseudogene
ENSMUSG00000079579	Gm6760	protein_coding
ENSMUSG00000091558	Gm17227	antisense
ENSMUSG00000091980	Gm3719	unprocessed_pseudogene
ENSMUSG00000029477	Morn3	protein_coding
ENSMUSG00000043300	B3galnt1	protein_coding
ENSMUSG00000036131	Frmd7	protein_coding
ENSMUSG00000096668	Gm3665	unprocessed_pseudogene
ENSMUSG00000102659	Gm37077	TEC
ENSMUSG00000106129	RP23-381G13.4	unprocessed_pseudogene
ENSMUSG00000103236	Gm37157	lincRNA
ENSMUSG00000085528	4930401O10Rik	lincRNA
ENSMUSG00000020397	Med7	protein_coding
ENSMUSG00000105696	RP23-381G13.6	unprocessed_pseudogene
ENSMUSG00000056910	Vmn2r107	protein_coding
ENSMUSG00000024170	Telo2	protein_coding
ENSMUSG00000100454	Gm28901	lincRNA
ENSMUSG00000019715	Gle1	protein_coding
ENSMUSG00000095388	Gm10681	protein_coding
ENSMUSG00000025839	Pramel7	protein_coding
ENSMUSG00000083735	Gm12495	processed_pseudogene
ENSMUSG00000106043	RP24-213M16.2	TEC
ENSMUSG00000037486	Asxl2	protein_coding
ENSMUSG00000033768	Nrxn2	protein_coding
ENSMUSG00000012042	4930579F01Rik	protein_coding
ENSMUSG00000024593	Megf10	protein_coding
ENSMUSG00000046731	Kctd11	protein_coding
ENSMUSG00000090555	Gm8893	unprocessed_pseudogene
ENSMUSG00000032724	Abtb2	protein_coding
ENSMUSG00000033161	Atp1a1	protein_coding
ENSMUSG00000067203	H2-K2	unprocessed_pseudogene
ENSMUSG00000037537	H2-M11	protein_coding
ENSMUSG00000068798	Rap1a	protein_coding
ENSMUSG00000090466	Gm17043	unprocessed_pseudogene
ENSMUSG00000047423	AI837181	protein_coding
ENSMUSG00000072844	G530011O06Rik	processed_transcript
ENSMUSG00000087263	Gm15726	antisense
ENSMUSG00000086695	Gm15247	antisense
ENSMUSG00000038880	Mrps34	protein_coding
ENSMUSG00000026279	Thap4	protein_coding
ENSMUSG00000055357	4933400A11Rik	protein_coding
ENSMUSG00000020131	Pcsk4	protein_coding
ENSMUSG00000027833	Shox2	protein_coding
ENSMUSG00000084079	Gm11631	processed_pseudogene
ENSMUSG00000105661	RP23-102C14.1	processed_pseudogene
ENSMUSG00000100209	Gm28793	antisense
ENSMUSG00000024327	Slc39a7	protein_coding
ENSMUSG00000086487	Gm11638	processed_transcript
ENSMUSG00000086825	Gm15675	lincRNA
ENSMUSG00000086089	Gm11640	antisense
ENSMUSG00000029401	Rilpl2	protein_coding
ENSMUSG00000105180	RP24-221D2.1	processed_pseudogene
ENSMUSG00000103374	Gm37239	processed_pseudogene
ENSMUSG00000087343	1700021N21Rik	antisense
ENSMUSG00000036073	Galt	protein_coding
ENSMUSG00000102055	Gm28913	antisense
ENSMUSG00000078627	March10	protein_coding
ENSMUSG00000086077	Gm14396	lincRNA
ENSMUSG00000049604	Hoxb13	protein_coding
ENSMUSG00000104832	Igkv15-102	IG_V_pseudogene
ENSMUSG00000078584	AU022252	protein_coding
ENSMUSG00000090817	Gm4450	protein_coding
ENSMUSG00000087691	Gm15674	antisense
ENSMUSG00000026605	Cenpf	protein_coding
ENSMUSG00000053268	Dspp	protein_coding
ENSMUSG00000016946	Kctd5	protein_coding
ENSMUSG00000005681	Apoa2	protein_coding
ENSMUSG00000058385	Hist1h2bg	protein_coding
ENSMUSG00000105937	RP24-349N15.1	processed_pseudogene
ENSMUSG00000096761	Gm5726	protein_coding
ENSMUSG00000105360	RP23-33I24.2	processed_pseudogene
ENSMUSG00000069268	Hist1h2bf	protein_coding
ENSMUSG00000031516	Dctn6	protein_coding
ENSMUSG00000034875	Nudt19	protein_coding
ENSMUSG00000100398	Gm5251	processed_pseudogene
ENSMUSG00000034297	Med13	protein_coding
ENSMUSG00000101589	Rbm6-ps1	processed_pseudogene
ENSMUSG00000041722	Khdc1c	protein_coding
ENSMUSG00000025332	Kdm5c	protein_coding
ENSMUSG00000021364	Elovl2	protein_coding
ENSMUSG00000018425	Dhx40	protein_coding
ENSMUSG00000062101	Zfp119b	protein_coding
ENSMUSG00000100676	Gm28860	transcribed_unprocessed_pseudogene
ENSMUSG00000063672	Nkx6-3	protein_coding
ENSMUSG00000084414	Gm11270	processed_pseudogene
ENSMUSG00000102176	Gm37871	TEC
ENSMUSG00000081903	Gm11387	unprocessed_pseudogene
ENSMUSG00000005202	Shbg	protein_coding
ENSMUSG00000076907	Traj22	TR_J_gene
ENSMUSG00000052684	Jun	protein_coding
ENSMUSG00000012396	Nanog	protein_coding
ENSMUSG00000062044	Lmtk3	protein_coding
ENSMUSG00000021661	Ankra2	protein_coding
ENSMUSG00000022913	Psmg1	protein_coding
ENSMUSG00000106149	RP23-167C5.1	TEC
ENSMUSG00000085913	Gm15601	antisense
ENSMUSG00000073953	Olfr596	protein_coding
ENSMUSG00000025040	Fundc1	protein_coding
ENSMUSG00000095008	Astx1c	lincRNA
ENSMUSG00000054417	Cyp3a44	protein_coding
ENSMUSG00000098136	Gm8513	processed_pseudogene
ENSMUSG00000085926	Gm12299	processed_transcript
ENSMUSG00000058908	Pla2g2a	polymorphic_pseudogene
ENSMUSG00000086756	Gm14051	antisense
ENSMUSG00000101741	Gm28055	lincRNA
ENSMUSG00000036766	Dner	protein_coding
ENSMUSG00000063952	Brpf3	protein_coding
ENSMUSG00000098387	Pet117	protein_coding
ENSMUSG00000074513	Arfip1	protein_coding
ENSMUSG00000018656	Tcaf3	protein_coding
ENSMUSG00000002257	Def6	protein_coding
ENSMUSG00000001435	Col18a1	protein_coding
ENSMUSG00000023918	Adgrf4	protein_coding
ENSMUSG00000027340	Slc23a2	protein_coding
ENSMUSG00000032232	Cgnl1	protein_coding
ENSMUSG00000031099	Smarca1	protein_coding
ENSMUSG00000026401	Daf2	protein_coding
ENSMUSG00000018727	Cpsf4l	protein_coding
ENSMUSG00000092365	BC023719	antisense
ENSMUSG00000081809	Gm15539	processed_pseudogene
ENSMUSG00000068893	Sprr2a2	protein_coding
ENSMUSG00000026692	Fmo4	protein_coding
ENSMUSG00000044968	Napepld	protein_coding
ENSMUSG00000086944	Gm15859	antisense
ENSMUSG00000025007	Aldh18a1	protein_coding
ENSMUSG00000040866	Rsph6a	protein_coding
ENSMUSG00000084392	Rps29-ps	processed_pseudogene
ENSMUSG00000026963	Tmem210	protein_coding
ENSMUSG00000102027	Gm28914	antisense
ENSMUSG00000002767	Mrpl2	protein_coding
ENSMUSG00000028121	Bcar3	protein_coding
ENSMUSG00000042770	Hebp1	protein_coding
ENSMUSG00000085278	Gm12841	antisense
ENSMUSG00000097900	Gm8652	processed_pseudogene
ENSMUSG00000100039	Gm28959	antisense
ENSMUSG00000086453	Gm11457	antisense
ENSMUSG00000058981	Olfr1406	protein_coding
ENSMUSG00000089733	Gm15628	lincRNA
ENSMUSG00000029343	Crybb1	protein_coding
ENSMUSG00000085048	Gm15537	antisense
ENSMUSG00000091336	Gm17157	processed_pseudogene
ENSMUSG00000084366	Gm15313	unprocessed_pseudogene
ENSMUSG00000050085	Olfr622	protein_coding
ENSMUSG00000097175	Gm27018	processed_pseudogene
ENSMUSG00000051732	Pabpc2	protein_coding
ENSMUSG00000030823	9130019O22Rik	protein_coding
ENSMUSG00000050064	Zfp697	protein_coding
ENSMUSG00000072675	Duxbl2	protein_coding
ENSMUSG00000081098	Gm12220	unprocessed_pseudogene
ENSMUSG00000042572	Ube2q1	protein_coding
ENSMUSG00000055128	Cgrrf1	protein_coding
ENSMUSG00000005983	1700037C18Rik	protein_coding
ENSMUSG00000004221	Ikbkg	protein_coding
ENSMUSG00000097970	Gm27028	lincRNA
ENSMUSG00000078982	Gm11025	processed_pseudogene
ENSMUSG00000079104	Prps1l3	protein_coding
ENSMUSG00000042800	1700015E13Rik	protein_coding
ENSMUSG00000037922	Bank1	protein_coding
ENSMUSG00000100335	2310008N11Rik	lincRNA
ENSMUSG00000105039	RP23-363M4.1	lincRNA
ENSMUSG00000039539	Sgcz	protein_coding
ENSMUSG00000084370	Gm15442	processed_pseudogene
ENSMUSG00000106207	RP24-63C3.1	processed_pseudogene
ENSMUSG00000103199	Gm37648	TEC
ENSMUSG00000096871	Gm10665	protein_coding
ENSMUSG00000094647	Gm21650	protein_coding
ENSMUSG00000100189	Gm28096	sense_intronic
ENSMUSG00000085407	1700095J03Rik	processed_transcript
ENSMUSG00000102857	Gm37085	unprocessed_pseudogene
ENSMUSG00000102614	Gm37843	TEC
ENSMUSG00000021346	Prl8a8	protein_coding
ENSMUSG00000103262	Ighv5-8	IG_V_pseudogene
ENSMUSG00000028712	Cyp4a31	protein_coding
ENSMUSG00000010097	Nxf1	protein_coding
ENSMUSG00000059474	Mbtd1	protein_coding
ENSMUSG00000020335	Zfp354b	protein_coding
ENSMUSG00000102342	Gm37380	processed_pseudogene
ENSMUSG00000024319	Vps52	protein_coding
ENSMUSG00000100468	Gm28601	processed_pseudogene
ENSMUSG00000084907	Gm14505	lincRNA
ENSMUSG00000092277	Gm19684	protein_coding
ENSMUSG00000102012	1700022F17Rik	lincRNA
ENSMUSG00000080862	Gm14523	transcribed_processed_pseudogene
ENSMUSG00000038990	Cables2	protein_coding
ENSMUSG00000066621	Tecpr1	protein_coding
ENSMUSG00000081763	Gm9435	processed_pseudogene
ENSMUSG00000027263	Tubgcp4	protein_coding
ENSMUSG00000087366	Junos	antisense
ENSMUSG00000103699	Gm38018	unprocessed_pseudogene
ENSMUSG00000103847	Gm20056	processed_pseudogene
ENSMUSG00000082504	Gm15003	processed_pseudogene
ENSMUSG00000095702	Gm15005	processed_pseudogene
ENSMUSG00000052957	Gas1	protein_coding
ENSMUSG00000020633	Dcdc2c	protein_coding
ENSMUSG00000060639	Hist1h4i	protein_coding
ENSMUSG00000026600	Soat1	protein_coding
ENSMUSG00000095918	Gm5861	protein_coding
ENSMUSG00000102051	I830127L07Rik	transcribed_unprocessed_pseudogene
ENSMUSG00000061536	Sec22c	protein_coding
ENSMUSG00000028639	Ybx1	protein_coding
ENSMUSG00000031751	Amfr	protein_coding
ENSMUSG00000028329	Xpa	protein_coding
ENSMUSG00000106050	RP24-466N11.6	processed_pseudogene
ENSMUSG00000084898	Gm12371	lincRNA
ENSMUSG00000100870	Gm21720	unprocessed_pseudogene
ENSMUSG00000081208	Gm11400	processed_pseudogene
ENSMUSG00000044117	2900011O08Rik	protein_coding
ENSMUSG00000100605	Gm29243	lincRNA
ENSMUSG00000020961	Ston2	protein_coding
ENSMUSG00000047473	Zfp30	protein_coding
ENSMUSG00000104886	RP23-123P10.5	antisense
ENSMUSG00000101465	Gm29190	lincRNA
ENSMUSG00000104632	RP23-237H9.2	TEC
ENSMUSG00000030268	Bcat1	protein_coding
ENSMUSG00000105854	RP23-237H9.3	processed_pseudogene
ENSMUSG00000106473	RP23-102C14.2	unprocessed_pseudogene
ENSMUSG00000026708	Cenpl	protein_coding
ENSMUSG00000093573	Gm20610	lincRNA
ENSMUSG00000105740	RP24-159A20.4	TEC
ENSMUSG00000099628	Gm28427	lincRNA
ENSMUSG00000022858	Tra2b	protein_coding
ENSMUSG00000082307	Gm13418	processed_pseudogene
ENSMUSG00000037772	Mrpl23	protein_coding
ENSMUSG00000086409	Gm13898	processed_pseudogene
ENSMUSG00000040570	Rundc3b	protein_coding
ENSMUSG00000097509	B230322F03Rik	antisense
ENSMUSG00000099897	Gm28426	lincRNA
ENSMUSG00000066441	Rdh11	protein_coding
ENSMUSG00000081801	Dnmt3l-ps1	processed_pseudogene
ENSMUSG00000033379	Atp6v0b	protein_coding
ENSMUSG00000101952	Gm10550	antisense
ENSMUSG00000082421	Gm15004	processed_pseudogene
ENSMUSG00000044303	Cdkn2a	protein_coding
ENSMUSG00000038980	Rbbp8nl	protein_coding
ENSMUSG00000049133	Flg2	protein_coding
ENSMUSG00000040562	Gstm2	protein_coding
ENSMUSG00000037012	Hk1	protein_coding
ENSMUSG00000020216	Jsrp1	protein_coding
ENSMUSG00000083674	Zfp133-ps	unitary_pseudogene
ENSMUSG00000028218	Fam92a	protein_coding
ENSMUSG00000025925	Terf1	protein_coding
ENSMUSG00000025008	Tctn3	protein_coding
ENSMUSG00000002459	Rgs20	protein_coding
ENSMUSG00000103652	Gm37209	TEC
ENSMUSG00000024186	Rgs11	protein_coding
ENSMUSG00000073405	C920025E04Rik	unprocessed_pseudogene
ENSMUSG00000031207	Msn	protein_coding
ENSMUSG00000050395	Tnfsf15	protein_coding
ENSMUSG00000101505	1700109G14Rik	antisense
ENSMUSG00000101473	Gm20893	unprocessed_pseudogene
ENSMUSG00000106177	RP24-372A2.2	processed_pseudogene
ENSMUSG00000105526	RP24-220P21.4	TEC
ENSMUSG00000102609	Gm18432	processed_pseudogene
ENSMUSG00000049122	Frmd3	protein_coding
ENSMUSG00000081820	Gm12029	processed_pseudogene
ENSMUSG00000070683	Lactbl1	protein_coding
ENSMUSG00000067577	A430093F15Rik	processed_transcript
ENSMUSG00000073609	D2hgdh	protein_coding
ENSMUSG00000037259	Dzank1	protein_coding
ENSMUSG00000104596	RP23-201A9.1	processed_pseudogene
ENSMUSG00000083127	Gm15189	processed_pseudogene
ENSMUSG00000091487	Gm6586	unprocessed_pseudogene
ENSMUSG00000100453	Gm28397	unprocessed_pseudogene
ENSMUSG00000078139	AK157302	protein_coding
ENSMUSG00000071178	Serpina1b	protein_coding
ENSMUSG00000031428	Zcchc18	protein_coding
ENSMUSG00000100338	Gm28870	protein_coding
ENSMUSG00000050608	Minos1	protein_coding
ENSMUSG00000104085	Gm21427	unprocessed_pseudogene
ENSMUSG00000085335	Gm13684	processed_transcript
ENSMUSG00000079941	Gm11273	protein_coding
ENSMUSG00000068113	Gm4907	protein_coding
ENSMUSG00000087637	Gm11986	lincRNA
ENSMUSG00000063730	Hsd3b2	protein_coding
ENSMUSG00000102127	Gm28972	lincRNA
ENSMUSG00000106226	RP24-314D8.6	IG_V_pseudogene
ENSMUSG00000057163	Prss2	protein_coding
ENSMUSG00000011114	Tbrg1	protein_coding
ENSMUSG00000028619	Tceanc2	protein_coding
ENSMUSG00000099362	Gm28970	lincRNA
ENSMUSG00000029636	Wasf3	protein_coding
ENSMUSG00000042073	Abhd14b	protein_coding
ENSMUSG00000104217	Gm37988	protein_coding
ENSMUSG00000074704	Rad21l	protein_coding
ENSMUSG00000069301	Hist1h2ag	protein_coding
ENSMUSG00000099766	Gm28767	processed_pseudogene
ENSMUSG00000099726	Gm29160	unprocessed_pseudogene
ENSMUSG00000086907	Gm15298	lincRNA
ENSMUSG00000101576	Gm20915	unprocessed_pseudogene
ENSMUSG00000104963	RP23-50E10.7	TEC
ENSMUSG00000046643	Olfr218	protein_coding
ENSMUSG00000030335	Mrpl51	protein_coding
ENSMUSG00000071550	Cfap44	protein_coding
ENSMUSG00000060487	Samd5	protein_coding
ENSMUSG00000099687	Olfr623	protein_coding
ENSMUSG00000019775	Rgs17	protein_coding
ENSMUSG00000079298	Klrb1b	protein_coding
ENSMUSG00000086167	Gm13827	processed_pseudogene
ENSMUSG00000085962	Gm16984	lincRNA
ENSMUSG00000026280	Atg4b	protein_coding
ENSMUSG00000080775	Gm6368	processed_pseudogene
ENSMUSG00000105445	RP23-50E10.3	TEC
ENSMUSG00000037697	Ddhd1	protein_coding
ENSMUSG00000105939	RP24-423L4.4	TEC
ENSMUSG00000106313	RP24-450N10.1	processed_pseudogene
ENSMUSG00000090338	Gm17081	unprocessed_pseudogene
ENSMUSG00000082291	Gm5762	processed_pseudogene
ENSMUSG00000038473	Nos1ap	protein_coding
ENSMUSG00000087630	Gm11513	antisense
ENSMUSG00000105705	RP23-92D22.3	processed_pseudogene
ENSMUSG00000029550	Sppl3	protein_coding
ENSMUSG00000106446	RP23-50E10.1	TEC
ENSMUSG00000094829	Gm21809	lincRNA
ENSMUSG00000105969	RP24-260H22.1	transcribed_processed_pseudogene
ENSMUSG00000102481	Gm37925	TEC
ENSMUSG00000104982	RP23-307D8.7	lincRNA
ENSMUSG00000105842	RP24-500I24.3	sense_intronic
ENSMUSG00000039043	2610034B18Rik	protein_coding
ENSMUSG00000104396	Gm37959	TEC
ENSMUSG00000104910	RP24-500I24.5	sense_intronic
ENSMUSG00000096327	Gm21980	lincRNA
ENSMUSG00000106341	RP24-500I24.2	sense_intronic
ENSMUSG00000105568	RP23-50E10.2	TEC
ENSMUSG00000039785	Defb5	protein_coding
ENSMUSG00000105677	RP24-500I24.4	sense_intronic
ENSMUSG00000105733	RP23-50E10.4	TEC
ENSMUSG00000029345	Tfip11	protein_coding
ENSMUSG00000097456	Gm16958	antisense
ENSMUSG00000058028	Zscan5b	protein_coding
ENSMUSG00000084252	Gm12036	processed_pseudogene
ENSMUSG00000042788	Fam166b	protein_coding
ENSMUSG00000067219	Nipal1	protein_coding
ENSMUSG00000082205	Gm7058	processed_pseudogene
ENSMUSG00000100798	Gm19589	lincRNA
ENSMUSG00000101417	Gm21647	unprocessed_pseudogene
ENSMUSG00000081242	Gm15719	processed_pseudogene
ENSMUSG00000028399	Ptprd	protein_coding
ENSMUSG00000105822	RP24-163F11.1	TEC
ENSMUSG00000083218	Gm16425	processed_pseudogene
ENSMUSG00000103479	Gm37698	TEC
ENSMUSG00000026452	Syt2	protein_coding
ENSMUSG00000091307	Gm8895	unprocessed_pseudogene
ENSMUSG00000082554	Gm15806	processed_pseudogene
ENSMUSG00000078664	Sprr2a1	protein_coding
ENSMUSG00000026327	Serpinb11	protein_coding
ENSMUSG00000065968	Ifitm7	protein_coding
ENSMUSG00000015806	Qdpr	protein_coding
ENSMUSG00000099432	Gm18849	unprocessed_pseudogene
ENSMUSG00000096518	Gm21894	unprocessed_pseudogene
ENSMUSG00000010841	1700006E09Rik	protein_coding
ENSMUSG00000085517	Gm12963	antisense
ENSMUSG00000100071	Gm28707	lincRNA
ENSMUSG00000101913	Gm28999	lincRNA
ENSMUSG00000042379	Esm1	protein_coding
ENSMUSG00000101424	Gm28073	lincRNA
ENSMUSG00000082136	Gm15660	processed_pseudogene
ENSMUSG00000049659	Aftph	protein_coding
ENSMUSG00000061132	Blnk	protein_coding
ENSMUSG00000049456	Olfr1404	protein_coding
ENSMUSG00000025591	Tma16	protein_coding
ENSMUSG00000103633	Gm38328	processed_pseudogene
ENSMUSG00000035057	Mgat4d	protein_coding
ENSMUSG00000076755	Tcrg-V1	TR_V_gene
ENSMUSG00000096344	Gm6408	protein_coding
ENSMUSG00000032369	Plscr1	protein_coding
ENSMUSG00000057092	Fxyd3	protein_coding
ENSMUSG00000090570	Gm17041	antisense
ENSMUSG00000015627	Gata5	protein_coding
ENSMUSG00000106285	RP24-184C18.1	processed_transcript
ENSMUSG00000105202	RP23-50E10.5	TEC
ENSMUSG00000024927	Rela	protein_coding
ENSMUSG00000104101	Gm37881	TEC
ENSMUSG00000104057	Gm38130	TEC
ENSMUSG00000100056	Gm28173	lincRNA
ENSMUSG00000032578	Cish	protein_coding
ENSMUSG00000048058	Ldlrad3	protein_coding
ENSMUSG00000100885	Gm29446	lincRNA
ENSMUSG00000045148	Olfr1255	protein_coding
ENSMUSG00000056061	Gata5os	antisense
ENSMUSG00000083755	Gm14559	processed_pseudogene
ENSMUSG00000039168	Dap	protein_coding
ENSMUSG00000104309	Gm5846	processed_pseudogene
ENSMUSG00000079174	Gm3054	lincRNA
ENSMUSG00000006932	Ctnnb1	protein_coding
ENSMUSG00000090108	Gm15717	antisense
ENSMUSG00000084843	B230312C02Rik	lincRNA
ENSMUSG00000106466	CAAA01077340.1	lincRNA
ENSMUSG00000086369	E330017L17Rik	lincRNA
ENSMUSG00000106001	RP23-446O11.1	TEC
ENSMUSG00000094484	Gm21244	protein_coding
ENSMUSG00000097892	Gm26801	antisense
ENSMUSG00000071103	1700029J07Rik	protein_coding
ENSMUSG00000024563	Smad2	protein_coding
ENSMUSG00000087324	Gm14818	antisense
ENSMUSG00000106403	Igkv20-101-2	IG_V_gene
ENSMUSG00000089995	Gm15716	antisense
ENSMUSG00000106187	Igkv15-101-1	IG_V_pseudogene
ENSMUSG00000031204	Asb12	protein_coding
ENSMUSG00000017299	Dnttip1	protein_coding
ENSMUSG00000024236	Svil	protein_coding
ENSMUSG00000041782	Lad1	protein_coding
ENSMUSG00000028182	Lrriq3	protein_coding
ENSMUSG00000063659	Zbtb18	protein_coding
ENSMUSG00000098232	Gm3671	processed_pseudogene
ENSMUSG00000103187	Gm37087	TEC
ENSMUSG00000056018	1700008F21Rik	protein_coding
ENSMUSG00000103063	Gm33163	unprocessed_pseudogene
ENSMUSG00000081073	Gm13758	processed_pseudogene
ENSMUSG00000099976	Gm20935	unprocessed_pseudogene
ENSMUSG00000006273	Atp6v1b2	protein_coding
ENSMUSG00000042385	Gzmk	protein_coding
ENSMUSG00000045780	Olfr624	protein_coding
ENSMUSG00000099450	Gm6799	processed_pseudogene
ENSMUSG00000083536	Gm15808	processed_pseudogene
ENSMUSG00000096045	Gm21698	protein_coding
ENSMUSG00000005505	Kbtbd4	protein_coding
ENSMUSG00000102785	Gm2447	lincRNA
ENSMUSG00000098164	Gm5493	protein_coding
ENSMUSG00000074994	Qser1	protein_coding
ENSMUSG00000082305	Gm2420	unprocessed_pseudogene
ENSMUSG00000026176	Ctdsp1	protein_coding
ENSMUSG00000083847	Xlr3d-ps	unprocessed_pseudogene
ENSMUSG00000104769	Igkv8-34	IG_V_gene
ENSMUSG00000101168	Gm28892	antisense
ENSMUSG00000103286	Gm5850	processed_pseudogene
ENSMUSG00000001105	Ift20	protein_coding
ENSMUSG00000103614	Gm37949	TEC
ENSMUSG00000097181	4930594M17Rik	lincRNA
ENSMUSG00000075088	Olfr1239	protein_coding
ENSMUSG00000057093	C030039L03Rik	protein_coding
ENSMUSG00000041730	Prrxl1	protein_coding
ENSMUSG00000079436	Kcnj13	protein_coding
ENSMUSG00000014232	Cluap1	protein_coding
ENSMUSG00000015981	Stk32c	protein_coding
ENSMUSG00000027881	Prpf38b	protein_coding
ENSMUSG00000052229	Gpr17	protein_coding
ENSMUSG00000085991	Gm11479	lincRNA
ENSMUSG00000066892	Fbxl12	protein_coding
ENSMUSG00000091970	Gm4868	processed_pseudogene
ENSMUSG00000038092	Hsd3b5	protein_coding
ENSMUSG00000054693	Adam10	protein_coding
ENSMUSG00000100858	Gm28400	processed_pseudogene
ENSMUSG00000099497	Gm29147	unprocessed_pseudogene
ENSMUSG00000046985	Tapt1	protein_coding
ENSMUSG00000060777	Gm10087	processed_pseudogene
ENSMUSG00000090102	Gm4985	protein_coding
ENSMUSG00000087107	AI662270	lincRNA
ENSMUSG00000075145	Olfr1155	protein_coding
ENSMUSG00000095143	Hsd3b4	protein_coding
ENSMUSG00000106190	CAAA01154573.1	processed_pseudogene
ENSMUSG00000027452	Acss1	protein_coding
ENSMUSG00000022824	Muc13	protein_coding
ENSMUSG00000066571	4931406P16Rik	protein_coding
ENSMUSG00000091117	Gm9064	processed_pseudogene
ENSMUSG00000090855	Gm17219	processed_pseudogene
ENSMUSG00000092504	Gm20396	processed_pseudogene
ENSMUSG00000033147	Slc22a15	protein_coding
ENSMUSG00000020175	Rab36	protein_coding
ENSMUSG00000079669	Gm17396	processed_transcript
ENSMUSG00000012519	Mlkl	protein_coding
ENSMUSG00000019179	Mdh2	protein_coding
ENSMUSG00000082402	Gm15621	processed_pseudogene
ENSMUSG00000021068	Nin	protein_coding
ENSMUSG00000071567	A830039N20Rik	lincRNA
ENSMUSG00000086507	Adap2os	antisense
ENSMUSG00000037958	Ccdc55	protein_coding
ENSMUSG00000081016	Olfr1397-ps1	processed_pseudogene
ENSMUSG00000055301	Adh7	protein_coding
ENSMUSG00000100987	Gm1627	lincRNA
ENSMUSG00000006728	Cdk4	protein_coding
ENSMUSG00000020709	Adap2	protein_coding
ENSMUSG00000100892	Gm20897	protein_coding
ENSMUSG00000029177	Cenpa	protein_coding
ENSMUSG00000099908	Gm28539	protein_coding
