,outlier_rho,outlier_p1,outlier_p2,outlier_lb,outlier_ub,counts_rho,counts_p1,counts_p2,counts_lb,counts_ub,concentrations_rho,concentrations_p1,concentrations_p2,concentrations_lb,concentrations_ub,counts_c95_lb,counts_c95_ub,counts_c50_lb,counts_c50_ub,counts_c25_lb,counts_c25_ub
CLDN12,0.7826361358729788,1.0,9.22691801313912e-59,-0.06465667125957761,0.9436138037086129,0.014543361970453902,0.5952100298242237,0.8095799403515539,-0.0743500245544757,0.17065054686752879,0.0931191792021359,0.9389676396200594,0.1220647207598815,-0.0703875452690023,0.2854693325725508,-0.08014455704946942,0.15393112293492303,-0.024747046736898676,0.043984667592489805,-0.00819280795902184,0.023205762420169942
CLDND1,0.23614337748985043,0.9999649477931493,7.010441370156371e-05,-0.06982529775198153,0.4092515511316256,0.14039479734809585,0.990297512838005,0.01940497432399006,-0.07987623901576285,0.39044034983450676,-0.018715502384199327,0.37823992992863303,0.7564798598572773,-0.10599876939530982,0.09307838015071537,-0.08212061565024478,0.43161210381984993,0.054092746104570696,0.23889436675472864,0.09783420371071389,0.18037548628894523
CLEC11A,0.014890709550636181,0.5976127434503635,0.804774513099275,-0.04272322678430431,0.13694150819179687,0.05656883109579901,0.8258744151548653,0.34825116969027115,-0.05363312312279887,0.1762601389198336,-0.012407730117428222,0.41855955018931956,0.8371191003786438,-0.08977044287551281,0.11714936430823589,-0.042545706321705686,0.16666794669150808,0.023008991022449618,0.08464652123222025,0.04452134429573407,0.07570167682261511
CLEC14A,0.7821727584495762,1.0,1.1949747326120525e-58,-0.04187468567606276,0.9584997900713845,-0.0036287505661887366,0.4760294181075112,0.9520588362150224,-0.048807711602649635,0.08955184567718291,0.0356192474998454,0.7225149595843496,0.5549700808312988,-0.07114480075150367,0.18935448675947053,-0.050905703864255004,0.09431160526405309,-0.023821749643230864,0.014592977402678951,-0.013320312639932613,0.0037677738716557817
CLEC16A,-0.026289352016139862,0.33126183158183276,0.6625236631636695,-0.06388729863310585,0.0387009348770169,-0.023796393327573703,0.3466739467987673,0.693347893597531,-0.07920747039568474,0.04896356553663763,-0.021045448490792505,0.3636494698056645,0.7272989396113304,-0.09006683774573572,0.09380716225467885,-0.06872501101730297,0.05883491239603588,-0.044299073796045585,-0.008183946914610973,-0.03356100945548258,-0.019467547688927632
CLEC2B,-0.04473399509259868,0.22877836089770642,0.4575567217954116,-0.09601171092547735,0.07048988437868399,-0.029317495378318004,0.3135408949844157,0.6270817899688303,-0.09769809363229033,0.08153081126764584,-0.06238169304318823,0.1504392603739711,0.300878520747941,-0.1272047772001301,0.02975705274892335,-0.09716386346154905,0.0726791058695967,-0.05597545250600823,0.0007847915098041208,-0.04784826510916406,-0.022403379383953922
CLEC2D,0.7240010185350796,1.0,2.029344640283355e-46,0.041458091861650816,0.92631602255621,0.1539111774268722,0.9948458473853047,0.010308305229390533,0.02059591725611523,0.33580894431658936,-0.008769819643649202,0.4422363555317623,0.8844727110635253,-0.11016213137153011,0.10974701583378413,0.027717114528382474,0.35079370676928423,0.11234942471277394,0.21758276891536005,0.1380070030168325,0.19379670613973193
CLIC1,0.7935045039644161,1.0,1.7751303668751427e-61,0.11230518520633136,0.9517375661927538,0.21404449367685477,0.9998333702543983,0.00033325949120341527,0.04996598310514312,0.32463337832405054,-0.015253920674577669,0.40023359853048085,0.8004671970609615,-0.12021632896213377,0.08360997804174132,0.046285592152977374,0.32937364452415724,0.16047799309674554,0.25942757008986556,0.1803907965593044,0.23133492996208532
CLIC4,0.7943676324658578,1.0,1.063071237190497e-61,0.0940358261897308,0.9436364678104835,0.20293410347585428,0.9996601566318523,0.0006796867362955483,0.023442471375090312,0.3992218646189018,0.049333992231326784,0.7932832765174544,0.4134334469650923,-0.06680143796349276,0.14802034197011818,0.0390170809208676,0.37818173537693117,0.12927557560779004,0.244354773392873,0.16418198892249147,0.24277278335552527
CLINT1,0.027248578844627787,0.674495727575153,0.6510085448496928,-0.04767998699047635,0.22926120234918873,0.09532393122265836,0.9432822855470823,0.11343542890583493,-0.005010414750665785,0.24532780559213696,0.07539214028581603,0.8945112593670309,0.2109774812659368,-0.025314505021024277,0.18433585818946888,0.01715764207523383,0.24547851139743576,0.057392457018415194,0.1535029638594633,0.08666370884386282,0.13361933833426484
CLIP1,0.6591742761492211,1.0,4.950454913157134e-36,0.004125015945200796,0.8736129631626113,0.0937770599322158,0.9402809945822924,0.11943801083541483,-0.023488825571392057,0.22356146571676572,0.06247976674357992,0.8499411291574412,0.30011774168511834,-0.07255997072360354,0.20624165354406856,-0.03660144691891557,0.22271058847687092,0.039605896100651655,0.14173041523434762,0.07525222144650626,0.11226412289882308
CLIP2,-0.031389855964998464,0.3011333158114486,0.6022666316228924,-0.061879324506296435,0.006807110334107015,-0.024173738265752774,0.34436822856325183,0.6887364571265042,-0.06453003317034958,0.02723515223723604,-0.039728052556237,0.2551159672812083,0.5102319345624233,-0.07675284114424091,0.01752073440664035,-0.05796394959011062,0.027798528006509265,-0.037384776405059175,-0.009998967393019998,-0.03031572660315015,-0.018424695249097067
CLIP4,0.29831542994225674,0.9999997983027721,4.0339445584839945e-07,-0.030871567541042238,0.7575417217967693,0.5001516668649616,1.0,6.124098528142404e-19,-0.02684263230298814,0.7672714461758147,0.11180389281959564,0.9684299105959617,0.06314017880807664,-0.039240557098320715,0.3506238828550067,-0.030140432149322282,0.7880594798598076,0.06873756851123816,0.6111509892276902,0.4463413111225736,0.5762985377395957
CLK1,0.06268818296678666,0.8511866054687057,0.2976267890625885,-0.07902289832885016,0.29441729993780874,0.13327563095134787,0.9867233298796366,0.02655334024072694,-0.07990796184633445,0.39967214079492114,0.009327651116115651,0.5614097479490043,0.8771805041019929,-0.09535489502538727,0.14301594653723285,-0.08299243267966076,0.37766859382297585,-0.03741759151238277,0.21146038580150237,0.06620073097929055,0.166770455776167
CLK2,0.10549487606014951,0.9604497049586181,0.0791005900827634,-0.07904636408482918,0.4393882213947308,0.1994825951838339,0.9995790775273078,0.0008418449453844678,-0.06812010528533001,0.494464435035582,0.02041020340285544,0.632390979173856,0.7352180416522859,-0.08161016919261088,0.139128612372201,-0.08370618621278277,0.5052605137566802,-0.0011916241255111382,0.3010983579305288,0.11854103275180325,0.2484276551286614
CLK3,0.7753271370907988,1.0,5.069675495596619e-57,-0.07226613767964656,0.9552584960880565,-0.022739358842611496,0.35316272405115784,0.7063254481023135,-0.0839149778602589,0.12121738120724793,-0.05976480036213074,0.1608250425852255,0.3216500851704501,-0.11283643111161144,-0.009564140478415072,-0.08326658389813553,0.09580322508619632,-0.054440986680116855,0.0036901592265806546,-0.04188501733397787,-0.01803372090948012
CLK4,-0.02454664422124732,0.34182345278012566,0.6836469055602626,-0.07151575050823733,0.03199918892075155,-0.01552040967933022,0.39852821053611137,0.7970564210722223,-0.08292677322301471,0.04773618082134689,-0.018546566275579327,0.3793048646029661,0.758609729205922,-0.07537582616875382,0.061031012291668026,-0.08425274689783138,0.04122617557150997,-0.056500794716894384,0.003933306551503365,-0.032864990480519815,-0.009111366193943898
CLMP,0.7820489853360229,1.0,1.2802925252337067e-58,-0.039550882015444044,0.9483129907783657,0.08203315192945088,0.9133103547483736,0.17337929050325207,-0.06097156685182945,0.2120650929840485,-0.06316002655063493,0.1474379733882168,0.29487594677643303,-0.128074852750023,0.006684020286101427,-0.0740462098748876,0.2076379017932849,-0.009758658159194687,0.11592538010083615,0.06114585192133298,0.10556443954873668
CLN5,0.0072732630307313535,0.548045459836241,0.9039090803275195,-0.05913572035149375,0.12938949403401026,0.035438065335622194,0.7215070539387087,0.5569858921225829,-0.05729143073196814,0.22244193152665898,0.15688901822047402,0.9955459745457423,0.008908050908515564,-0.06495932358690013,0.44944603460706,-0.0648563838974231,0.20326954509269232,-0.009562093181555903,0.07911049893223786,0.01709596472087728,0.052368473417667344
CLN6,-0.01194637521122692,0.42140694466545686,0.8428138893309137,-0.06197111012951376,0.12270301059426,0.011591170961022395,0.5761483288456739,0.8477033423086511,-0.06468322126615991,0.15499852297388833,-0.02277480518992564,0.3529444287932696,0.7058888575865384,-0.08156976381400775,0.0826135685804661,-0.06498355583419077,0.16438716539365889,-0.028865732733681395,0.0507776740149359,-0.012995529074216994,0.027694563244510577
CLN8,-0.03760718040296857,0.2661717336907901,0.532343467381581,-0.06577675178574616,-0.012724030382015483,-0.040236431477763485,0.2524149530680352,0.50482990613607,-0.06635751759964399,0.0027110290457910175,-0.015569860321615291,0.3982119635312076,0.7964239270624184,-0.08803724381137946,0.11327606937197487,-0.06803251644147093,0.0008115277532928658,-0.05251566705809342,-0.031161632625869646,-0.046825256441795096,-0.039351839514186755
CLNS1A,0.7868931665240169,1.0,8.32269297802355e-60,-0.015733670491926158,0.9518037962383643,0.10408590438151175,0.9581134196763376,0.0837731606473254,-0.04561585543893922,0.29361256178663997,-0.03818768045577456,0.2633908150455537,0.5267816300911073,-0.11736737455455083,0.06531908388964074,-0.027114570845107055,0.3208373014537478,0.05929535448101492,0.1894845769189667,0.08072466564426711,0.14029438638428893
CLOCK,-0.01789965073636751,0.38318519367441883,0.7663703873488381,-0.0747990463296881,0.09211186362014706,0.008349325410792283,0.5550119683411692,0.8899760633176607,-0.07132214445277214,0.14964136702911776,-0.0513321117284545,0.19737509925232954,0.3947501985046575,-0.12895813350700625,0.04267244865419863,-0.06657364272300322,0.15684572548728826,-0.019247242894071988,0.04835995939127575,-0.006847280314327143,0.03196476914737416
CLP1,0.03395582336069035,0.7135441105435459,0.5729117789129105,-0.04275449980431894,0.19800726447994244,0.08415692376873493,0.9187624780898066,0.16247504382038827,-0.05394725393916406,0.25849810638041393,-0.017034022999461718,0.3888793166198925,0.7777586332397853,-0.08561943303431593,0.07179020069891046,-0.027666032128294875,0.29263130829380496,0.04161674181780263,0.13769561983064743,0.06743019912808838,0.12314699926950107
CLPB,-0.015364038829974613,0.39934975473745626,0.7986995094748996,-0.0854394035547149,0.13963303130116098,0.0070023709925509485,0.5461805021883654,0.9076389956232688,-0.08595555236725791,0.20115032712052014,-0.06041050308825775,0.1582201455402284,0.31644029108045674,-0.11886405133011291,0.027010083589323736,-0.08979376150434785,0.1479517494252403,-0.04998880761283561,0.0442070001194777,-0.030715332669817033,0.015572911247022326
CLPP,0.7639887233810363,1.0,1.8968762133565872e-54,-0.030180862400792645,0.940026593614454,0.06525300968225278,0.8604335625249782,0.27913287495004396,-0.04234484839668441,0.25681569712876673,-0.04785976862596232,0.21377296900589318,0.427545938011784,-0.12614865244825185,0.04852692755610564,-0.04740751416068901,0.22134003500356378,0.017656080291112947,0.11391172658474635,0.044344914020700496,0.08954524170719588
CLPTM1,0.055735523178201546,0.8227327277578025,0.3545345444843937,-0.04760461399200388,0.22991250781154907,0.13001417560281128,0.9847398725720891,0.0305202548558216,-0.04943487209441446,0.2531538301785151,0.026022253684945214,0.6668425848180429,0.6663148303639148,-0.06521453067589332,0.12058714790140777,-0.054839767428873615,0.2600164131537072,0.06994294822837385,0.18185368292532558,0.1146691458328627,0.15036289301611866
CLPTM1L,0.45703224606583714,0.9999999999999996,9.396757031283475e-16,0.07320423834081581,0.6628495505320025,0.30707134688232246,0.9999999076383669,1.8472326630939905e-07,-0.030165250429343083,0.56295175908075,-0.0001622624864587724,0.49892749529309605,0.9978549905861921,-0.10209762923719484,0.11290948766040618,-0.04875806537655641,0.5110749307586357,0.11110527009104162,0.3782968023795145,0.2504949369588481,0.3458528675471432
CLPX,0.7712399375289323,1.0,4.462661771445114e-56,0.007131579743933669,0.9521691509157418,0.14517944022852658,0.9922005221158283,0.015598955768343326,-0.057424289331559866,0.3979693563114334,0.02872369513078778,0.6829606743637056,0.6340786512725887,-0.06592259827285786,0.1530657455474679,-0.03691078493459292,0.4370125235690418,0.0746912331075732,0.23003575734360499,0.11842650608669426,0.1913320162608423
CLSPN,0.7743890116465403,1.0,8.385911714416633e-57,-0.09771466495730227,0.94312421369082,-0.05002412021414977,0.203461182889445,0.40692236577888946,-0.10921472315689464,0.013554777513821335,-0.17643542738629545,0.0016077928497822325,0.003215585699564444,-0.23041028822757018,-0.11710808052911426,-0.11453957142464742,0.019096568825044187,-0.07444168517133513,-0.03183522930185473,-0.0612076217059412,-0.042444350522017685
CLSTN1,0.7833132548920244,1.0,6.316202040645464e-59,-0.05610686491394428,0.953288868858205,1.0831535105688267e-05,0.500071593172841,0.9998568136543177,-0.07002758851239832,0.10404221408380192,-0.058879913013424774,0.16443982804600113,0.32887965609200154,-0.11881193641514887,0.03025631724150131,-0.11001772066766177,0.1201306274094464,-0.031129794174236426,0.023063582902440007,-0.013892296641838341,0.019517175888925858
CLTA,0.7540992454265525,1.0,2.5516540700019928e-52,-0.05174292849133452,0.9418285006561367,0.025234445251453984,0.6620821097732197,0.6758357804535603,-0.06465024208925813,0.19248498579433357,-0.0976668912353912,0.052398407712328246,0.10479681542465694,-0.2092623286638751,0.028890022141843344,-0.07139147130033148,0.1821895039674073,-0.011534897917551457,0.07822308244274485,0.008429628332099166,0.04401939918149437
CLTB,-0.027730033032621705,0.3226298694738548,0.6452597389477049,-0.08535446629092973,0.10983782596438885,0.006326210920183721,0.54173832385063,0.9165233522987404,-0.07247257342590423,0.11359500324438183,-0.09393902886498326,0.059399062947279806,0.11879812589455861,-0.1728750394979153,-0.01603668284984163,-0.07389894606426757,0.12491624798559188,-0.03351690826726358,0.04117852280272327,-0.012601426040198496,0.02041890986585526
CLTC,0.7187685992461984,1.0,1.7941628706616724e-45,-0.09419077618302452,0.9185880250182658,0.020468838544360733,0.6327570526341765,0.7344858947316468,-0.09244154412931606,0.18077699138094075,-0.08880526224069037,0.07020785889708356,0.14041571779416825,-0.20979240945983618,0.07580701614360633,-0.10899422669130111,0.19454566081654012,-0.02851866092175071,0.09027219464083668,0.008972622027437201,0.054261203091824625
CLU,-0.047892625025063876,0.21319385740504096,0.4263877148100805,-0.08372062366993967,-0.026175149747764723,-0.05196789969658217,0.19445675704351514,0.3889135140870311,-0.09365848777562163,-0.004740820464562598,-0.06182626662887178,0.15260558850809344,0.3052111770161859,-0.11056180187941447,0.010127244100457667,-0.09832065518027559,-0.006931848310114594,-0.06921867183527602,-0.042889184378810785,-0.06399192489636839,-0.04912798142841742
CLUAP1,0.10088305254092358,0.9534008908824747,0.09319821823505017,-0.06289157053485321,0.24224404954992826,-0.015541226884241664,0.3983950721489211,0.7967901442978421,-0.07222800370151586,0.07222461226713052,-0.02791658462394799,0.32182064427693685,0.6436412885538729,-0.10102653221454373,0.06183730895076326,-0.07444582888217788,0.11201186260021714,-0.03599274983278814,0.011504212336901899,-0.03163411853809227,-0.0025048914838630837
CLUH,-0.009270543798395741,0.4388530813345535,0.8777061626691068,-0.054601270624102735,0.1165881702531616,0.0166657854320225,0.6087792833969643,0.782441433206072,-0.06130091774932248,0.11703946207962104,-0.01289732919814554,0.41539340969926525,0.8307868193985295,-0.08155052695733525,0.06145116436234522,-0.06220084538081363,0.13282867084738864,-0.018943811580500396,0.047249043388778535,0.001008588759587907,0.03574381562049431
CMAS,0.02296616030863522,0.648490145956473,0.7030197080870537,-0.05071917383593607,0.2175013957411516,0.08217483475590293,0.9136823414734355,0.17263531705312862,-0.028578707201060028,0.2568903405610487,0.032115736716167444,0.7027175544780853,0.5945648910438286,-0.0996386244456644,0.2490095901289725,-0.03733226986723166,0.256572396140609,0.032001085444847296,0.1480418748419385,0.05807187276016429,0.10459728004982974
